accident_id,date_time,location_lat,location_lon,severity,temperature,rain,visibility,Speed_Limit,traffic
A-1750740,2019-10-13 12:49:04,35.99945800000001,-83.958969,1.0,15.2,0.0,10.0,65,1
A-2669216,2018-08-26 06:05:56,37.74287,-121.561752,2.0,22.75,0.0,7.0,70,0
A-1617469,2020-01-29 08:16:11,40.279758,-78.97171,1.0,-0.4,0.8,10.0,45,1
A-5157438,2023-01-16 15:29:06,26.224845,-81.736246,1.0,11.7,0.0,10.0,70,0
A-5291317,2022-08-10 07:28:30,39.455041,-104.875203,1.0,23.55,0.0,10.0,65,0
A-3450792,2016-12-15 16:54:30,39.397847,-77.408498,1.0,-3.0,0.0,10.0,40,1
A-5430302,2022-08-17 10:10:32,37.463905,-77.500817,1.0,22.4,0.1,10.0,45,1
A-4432474,2022-12-13 15:56:29,40.244506,-75.288635,1.0,-0.45,0.0,10.0,25,1
A-3930512,2023-01-19 16:15:19,40.754518,-73.54951700000002,1.0,4.3,8.3,5.0,5,1
A-6154767,2021-12-20 12:34:00,25.898508,-80.18675999999998,1.0,22.95,3.4,10.0,30,1
A-4773390,2022-02-22 07:46:00,35.118430852722554,-118.98694395962244,1.0,9.9,0.6,8.0,65,0
A-4302,2016-07-26 14:09:03,39.244732,-121.047234,1.0,27.2,0.0,10.0,40,1
A-5965101,2021-12-02 11:15:30,34.46757674200789,-117.3485648626454,1.0,16.7,0.0,10.0,70,0
A-3950315,2022-04-02 13:10:26,40.63511252383883,-111.90486073440596,1.0,10.2,0.0,10.0,70,0
A-2578472,2018-09-12 07:09:26,41.853119,-71.426651,1.0,21.45,16.8,0.2,35,1
A-7487082,2018-12-18 17:40:01,34.06898,-118.21689,1.0,14.05,0.7,10.0,50,0
A-2361375,2019-01-25 16:15:23,39.790249,-121.891418,1.0,10.0,0.0,80.0,5,1
A-1963309,2019-07-11 17:45:50,34.072078999999995,-118.07309,2.0,23.25,0.0,10.0,35,0
A-5566775,2021-11-04 17:17:30,33.538525,-112.131596,1.0,24.05,0.0,10.0,40,1
A-6904369,2020-12-25 22:00:00,34.326299,-118.504425,1.0,13.95,0.1,10.0,65,0
A-1743370,2019-10-09 08:27:46,44.956074,-93.191826,2.0,16.25,0.0,10.0,55,0
A-2128659,2019-05-29 17:12:59,35.895226,-84.701385,2.0,26.85,0.0,10.0,60,0
A-5792691,2021-04-23 06:54:30,32.235469,-110.825475,1.0,18.15,0.0,10.0,35,1
A-5777542,2021-06-11 13:45:00,40.615178346440246,-77.57232785187925,1.0,19.95,6.8,10.0,55,0
A-3631855,2017-06-22 18:23:06,36.06664,-86.68678,1.0,24.25,36.6,10.0,70,0
A-6829281,2020-10-21 05:07:00,28.652722,-81.46819599999998,1.0,24.85,1.3,10.0,55,0
A-4156314,2022-04-13 17:23:28,27.300548,-82.49762700000002,1.0,23.95,0.0,10.0,45,1
A-5303881,2022-12-26 14:18:00,35.288551,-80.729968,1.0,-1.5,0.0,10.0,40,1
A-3793864,2022-06-13 08:33:00,38.568849,-121.33628,1.0,22.45,0.0,10.0,45,1
A-7197960,2020-04-25 19:08:07,33.56758,-112.0825,0.0,28.3,0.0,10.0,25,2
A-1069961,2021-04-25 09:21:15,28.23267,-81.64874300000002,2.0,25.0,3.3,10.0,25,0
A-1298355,2020-09-14 17:08:06,34.660053000000005,-86.483749,1.0,25.9,0.5,10.0,60,1
A-6034927,2021-10-22 17:42:30,34.028255,-118.433025,1.0,16.2,0.0,10.0,30,1
A-1897381,2019-09-06 11:49:02,30.45188,-97.662491,1.0,30.8,0.0,10.0,65,1
A-5388657,2022-01-21 23:42:30,44.950783,-93.107481,1.0,-19.15,0.0,9.0,55,0
A-7676783,2017-10-29 12:05:42,43.321046,-71.89284599999998,1.0,12.15,7.4,3.0,65,0
A-458059,2017-06-01 18:09:22,34.129723,-117.933701,2.0,19.8,0.3,10.0,60,0
A-4056226,2022-05-02 17:31:14,43.03573250750048,-87.93417334514649,1.0,10.85,0.0,10.0,50,0
A-6723083,2020-11-19 15:27:00,28.542575,-81.277571,1.0,19.95,0.0,10.0,5,1
A-2649559,2018-08-16 09:08:57,35.642307,-80.92757399999998,1.0,26.45,0.0,10.0,40,1
A-115632,2016-06-18 00:58:33,34.071873,-118.089035,2.0,26.35,0.0,10.0,65,0
A-1784718,2019-10-29 16:41:41,32.884602,-80.704369,1.0,22.25,6.6,7.0,40,1
A-5877754,2021-10-05 17:34:00,39.030542,-77.005321,1.0,21.0,9.6,10.0,45,1
A-2245626,2019-03-29 07:35:10,40.630322,-73.885963,1.0,8.9,0.6,10.0,50,1
A-1507972,2020-06-16 06:53:35,29.729034,-95.525131,1.0,27.6,0.0,10.0,40,1
A-2501895,2018-10-05 17:24:10,29.61673900000001,-95.192009,1.0,26.5,2.6,10.0,50,1
A-6098481,2021-12-11 04:08:00,38.46181,-121.389131,1.0,5.5,0.0,10.0,40,1
A-4792712,2022-06-17 13:14:39,35.688804,-78.554016,1.0,30.4,0.6,10.0,45,1
A-4601118,2022-03-17 08:26:22,37.570664,-77.384033,1.0,12.85,23.7,2.0,20,1
A-1675326,2020-01-02 17:19:54,39.740429,-84.186539,1.0,6.3,0.0,10.0,35,1
A-5494279,2021-11-17 13:23:30,32.444959000000004,-93.7196,1.0,22.15,0.0,10.0,40,1
A-3305095,2017-09-13 20:15:57,33.507622,-81.652863,1.0,20.65,1.8,10.0,40,1
A-4279762,2022-11-07 10:28:13,41.570759,-72.65207,1.0,20.45,6.6,10.0,30,1
A-1667648,2020-02-25 17:23:22,40.681622,-112.272202,1.0,-1.3,0.0,10.0,55,1
A-2995039,2018-02-07 13:04:44,42.669682,-73.73761,2.0,-5.95,12.7,0.5,55,0
A-86190,2016-08-03 10:14:06,34.048119,-118.447281,2.0,24.75,0.0,10.0,30,0
A-731147,2022-01-28 08:41:53,39.938961,-76.88945799999998,1.0,-0.95,1.6,4.0,40,1
A-2336243,2019-01-14 07:21:16,33.736389,-117.994492,1.0,12.0,21.4,9.0,65,1
A-6024735,2021-04-19 21:10:00,30.273676,-81.768857,1.0,21.35,22.4,10.0,65,0
A-6441871,2021-01-06 19:39:00,37.30239,-120.568579,1.0,9.25,0.0,6.0,65,0
A-6656724,2020-12-11 14:13:30,25.73417,-80.302918,1.0,19.55,0.0,10.0,30,1
A-3469869,2016-11-13 00:40:18,26.78788,-80.09911,2.0,23.45,0.0,10.0,70,0
A-3967228,2022-02-17 18:28:00,39.19276,-78.13386,1.0,10.7,3.5,10.0,70,0
A-52955,2016-08-01 12:26:00,33.884048,-118.028969,2.0,25.15,0.0,10.0,65,0
A-3962643,2022-09-15 16:27:36,40.076492,-75.366212,1.0,19.4,0.0,10.0,40,1
A-4359855,2022-02-25 17:36:00,40.907453298373646,-73.88639330828724,1.0,2.15,16.1,10.0,50,0
A-1517064,2020-03-06 08:21:03,35.076744,-89.95121800000004,1.0,10.15,0.0,10.0,45,1
A-985318,2021-06-29 08:11:24,42.514221,-71.027939,1.0,30.2,0.3,10.0,55,1
A-3155038,2017-12-29 10:08:59,42.351097,-83.04805,2.0,-11.25,1.8,3.0,5,0
A-2855201,2018-05-30 09:30:47,35.205025,-80.835922,1.0,24.6,12.6,10.0,40,1
A-3611685,2017-05-15 09:22:55,45.00066,-92.88318,1.0,19.4,27.7,10.0,30,1
A-1029342,2021-05-26 18:14:41,39.698612,-86.14859,2.0,23.4,3.8,10.0,55,0
A-834115,2021-11-04 08:11:12,41.856918,-87.992508,1.0,3.1,0.0,9.0,35,1
A-1138494,2021-02-26 18:28:40,37.531944,-122.006439,2.0,11.95,0.0,10.0,65,0
A-869084,2021-10-08 17:35:27,35.2085,-80.670097,1.0,21.05,1.4,10.0,5,1
A-1502642,2020-06-11 19:37:56,30.29825,-97.705719,1.0,26.2,0.0,10.0,40,1
A-5798539,2021-10-28 16:49:39,26.00807600000001,-80.281664,1.0,25.35,3.9,10.0,50,0
A-4449584,2022-11-23 16:19:16,33.426970000000004,-80.686472,1.0,13.75,1.5,10.0,50,0
A-957607,2021-07-26 14:23:11,39.378635,-76.450066,2.0,27.0,1.4,10.0,65,0
A-7611304,2018-03-28 20:01:31,32.70214,-96.83461,1.0,17.05,23.0,8.0,40,1
A-82477,2016-10-08 03:42:42,33.935158,-118.36826299999998,2.0,23.9,0.0,10.0,40,0
A-1182350,2021-01-25 12:36:05,34.036537,-118.156273,1.0,9.7,11.4,10.0,35,1
A-232430,2016-12-22 10:36:35,38.923496,-77.524292,1.0,6.15,0.0,10.0,45,1
A-7512041,2018-10-01 00:31:47,43.057106,-123.33581,1.0,17.95,0.0,10.0,65,0
A-1651317,2020-02-16 08:04:13,28.033537,-82.648476,1.0,21.6,0.5,9.0,40,1
A-6626011,2020-09-25 22:13:55,30.337704,-91.116238,1.0,22.75,0.0,10.0,40,1
A-2843948,2018-05-24 07:19:22,40.895729,-73.874802,1.0,20.3,0.0,10.0,25,1
A-3047032,2018-01-04 07:41:34,37.854958,-122.493698,1.0,12.05,11.7,4.0,55,1
A-131122,2016-09-16 14:49:18,25.788918,-80.200386,2.0,28.1,0.8,10.0,55,0
A-3401616,2017-08-25 21:20:54,27.900398,-82.638931,2.0,27.35,4.1,10.0,65,0
A-669450,2022-03-21 14:52:45,34.049473,-118.448677,2.0,16.8,0.0,10.0,65,0
A-7111674,2020-03-11 12:39:00,33.988261,-118.403543,1.0,16.05,9.6,10.0,35,1
A-5376376,2022-06-07 06:06:00,40.669752,-74.178048,1.0,19.7,1.3,10.0,45,1
A-5385279,2022-03-11 16:41:00,33.774829,-118.007686,1.0,16.4,0.0,10.0,40,1
A-5864095,2021-07-22 07:37:30,32.908526658854925,-80.0268495079039,1.0,26.85,16.6,10.0,50,0
A-5581979,2021-10-10 04:24:00,37.539466,-122.01732,1.0,17.5,0.0,10.0,35,1
A-6907144,2020-12-12 00:26:00,33.167819,-87.528738,1.0,16.35,16.5,10.0,45,1
A-614190,2022-05-23 09:45:15,30.462086,-84.222443,1.0,25.7,7.6,10.0,25,1
A-4740819,2022-01-01 20:42:00,36.779511,-119.610168,1.0,5.95,0.0,7.0,45,1
A-1873319,2019-09-23 05:46:08,40.81932800000001,-73.83627299999998,2.0,25.85,0.0,10.0,40,0
A-4784130,2022-07-17 02:52:00,39.52047,-122.20743600000002,1.0,32.95,0.0,10.0,55,0
A-2642513,2018-08-13 20:51:05,28.18453400000001,-81.439316,1.0,27.1,5.0,10.0,55,1
A-4755059,2022-08-11 18:27:00,44.663458,-123.05916299999998,1.0,21.6,0.0,10.0,45,1
A-4642230,2022-05-15 21:58:30,27.960879,-82.786392,1.0,24.05,0.5,10.0,40,1
A-4052178,2022-01-23 11:18:00,41.569787,-87.36739,1.0,-6.2,7.6,0.5,55,0
A-4930314,2022-02-16 18:21:22,28.336745,-81.489887,1.0,19.1,0.0,10.0,45,1
A-3781033,2022-09-20 11:52:15,41.218722,-112.02571100000002,1.0,20.25,0.0,10.0,5,1
A-2427035,2018-10-31 15:39:34,33.866562,-117.712608,1.0,20.6,0.0,10.0,65,1
A-6313563,2021-12-13 19:24:00,28.551979,-81.47738100000002,1.0,21.55,1.8,10.0,40,1
A-1371162,2020-09-02 14:40:09,30.44745300000001,-91.244469,2.0,29.2,0.0,10.0,60,0
A-3590264,2017-03-07 18:19:33,34.036390000000004,-117.3222,1.0,13.9,0.0,10.0,65,0
A-4461116,2022-05-13 08:13:57,25.883412,-80.220671,1.0,24.25,7.8,10.0,4,1
A-3101444,2017-12-01 12:40:22,32.729538,-97.503761,2.0,15.4,0.0,10.0,40,0
A-1057251,2021-05-05 21:05:12,41.76899,-72.66121700000002,2.0,12.5,10.7,10.0,25,0
A-1889044,2019-09-03 05:05:54,40.66745,-73.774162,1.0,22.05,0.0,10.0,4,1
A-947032,2021-08-04 07:10:45,33.392159,-117.19294,1.0,25.1,0.0,9.0,60,1
A-528998,2022-08-23 18:16:28,37.517521,-77.256905,2.0,25.15,0.6,10.0,65,0
A-2464807,2018-11-18 14:50:56,35.054337,-80.812035,1.0,8.85,0.0,10.0,35,1
A-4134389,2022-05-22 07:35:00,32.729295,-117.169417,1.0,16.95,0.1,10.0,65,0
A-5473392,2021-07-09 20:43:00,28.579883,-81.37196,1.0,27.0,1.7,10.0,30,1
A-1773160,2019-10-23 10:05:19,32.977642,-97.163277,1.0,19.55,0.0,10.0,45,1
A-6136809,2021-12-24 18:28:44,39.472366,-75.17217,1.0,4.8,0.8,10.0,50,0
A-6506349,2021-01-18 21:11:27,41.195584,-73.28154599999998,1.0,2.75,0.2,10.0,55,0
A-6859554,2020-12-11 18:10:30,35.732356,-80.375558,1.0,9.2,0.0,10.0,65,0
A-7401864,2019-09-28 12:37:00,33.573069,-117.217348,1.0,18.85,0.9,10.0,65,1
A-3161390,2017-11-01 17:48:54,42.399162,-87.828461,1.0,4.1,2.7,5.0,40,1
A-325968,2017-02-10 11:23:36,42.261444,-85.08094799999998,1.0,-2.8,0.1,10.0,4,1
A-7346456,2019-10-18 14:37:00,33.875331,-118.193156,1.0,19.3,0.0,10.0,65,1
A-6820919,2020-11-22 01:46:00,43.082723,-77.496927,1.0,2.5,3.4,10.0,45,1
A-1858007,2019-10-02 15:56:32,42.102715,-78.508133,2.0,20.7,1.1,7.0,65,0
A-5520181,2021-12-24 20:26:00,38.281372,-122.269112,1.0,10.35,5.4,10.0,35,1
A-5016179,2022-06-11 10:12:11,40.60448,-74.050983,1.0,20.35,1.0,10.0,45,1
A-5666629,2021-12-15 20:32:14,35.911808,-78.770706,1.0,8.1,0.0,10.0,35,1
A-1331291,2020-10-08 07:29:26,33.771179,-84.371758,1.0,20.5,0.0,7.0,35,1
A-1298317,2020-09-14 18:00:02,36.267769,-86.702057,1.0,24.4,0.2,10.0,50,1
A-5061830,2022-09-14 09:44:04,40.70478559,-111.90353036,1.0,18.4,25.1,10.0,70,0
A-2359427,2019-01-25 11:19:11,41.58223,-77.215111,1.0,-8.45,0.1,10.0,45,1
A-5830238,2021-12-14 10:49:29,40.21303,-75.226365,1.0,6.3,0.0,10.0,35,1
A-7216581,2020-01-10 19:15:12,42.36001,-88.03327,1.0,5.2,0.1,1.0,40,1
A-3437479,2016-10-19 15:24:44,38.704854,-90.674799,1.0,20.55,5.0,3.0,55,0
A-1688454,2019-12-02 07:15:51,27.542721000000004,-82.47739399999998,1.0,19.15,2.1,10.0,60,1
A-6072840,2021-11-11 10:22:00,33.82502675040328,-84.25274491269944,1.0,16.15,2.7,10.0,65,0
A-5298606,2022-07-17 16:37:10,40.051215,-75.632737,1.0,24.4,10.9,10.0,45,1
A-7534498,2018-09-12 08:16:40,40.714381,-73.83081800000002,1.0,23.2,11.6,0.2,45,1
A-5923257,2021-12-27 18:17:00,37.745547,-121.339342,1.0,8.25,12.9,10.0,45,1
A-3038626,2018-02-27 06:29:57,33.998127000000004,-118.369476,1.0,10.75,4.6,10.0,35,1
A-2013609,2019-08-09 12:47:09,35.58009000000001,-97.531357,1.0,26.9,23.3,10.0,45,1
A-3159183,2017-10-31 14:24:09,30.297819,-92.070343,1.0,19.3,0.0,10.0,40,1
A-4001877,2022-12-31 12:27:00,33.95676,-117.861147,1.0,12.45,4.4,8.0,50,0
A-7047054,2020-05-22 07:04:00,34.029792,-117.712334,1.0,21.0,0.0,8.0,50,1
A-4097762,2022-09-06 16:30:00,39.266845,-123.78582,1.0,23.65,0.0,10.0,35,1
A-712604,2022-02-12 08:40:45,33.903149,-84.241173,2.0,11.4,0.0,9.0,5,0
A-7641452,2017-11-30 05:59:36,36.90338,-76.241623,1.0,13.35,0.0,10.0,65,1
A-2970956,2018-03-26 15:03:46,34.07185,-118.090599,2.0,13.55,0.3,10.0,65,0
A-7304646,2019-12-08 10:03:00,37.622892,-118.839467,1.0,0.8,11.3,10.0,40,1
A-408158,2017-05-01 09:25:40,33.989197,-118.24115,1.0,21.8,0.0,10.0,35,1
A-6173327,2021-06-11 09:25:40,42.74787783602358,-123.36684107721632,1.0,13.7,8.0,6.0,35,1
A-1646644,2020-02-13 17:17:43,34.186409000000005,-80.211472,2.0,20.15,14.6,6.0,65,0
A-1628455,2020-02-03 05:19:23,33.553139,-112.17749,1.0,15.55,0.0,10.0,30,1
A-6275730,2021-10-23 16:07:00,30.246199,-97.927204,1.0,23.6,0.3,10.0,40,1
A-3169692,2017-11-06 05:21:30,33.452,-82.046425,1.0,20.5,0.0,0.2,45,1
A-7404763,2019-09-02 09:01:53,45.009788,-121.500824,1.0,19.65,0.0,10.0,55,0
A-2752754,2018-06-10 16:00:55,38.81673,-90.953529,2.0,28.6,0.4,10.0,70,0
A-1421694,2020-08-13 06:29:10,40.060226,-76.277069,1.0,24.0,9.8,5.0,40,1
A-2919501,2018-03-01 10:07:21,41.668201,-73.78890200000002,1.0,8.85,0.0,10.0,50,1
A-861160,2021-10-14 16:59:50,34.981171,-81.99781,1.0,21.3,0.0,10.0,4,1
A-2444046,2018-11-08 17:42:22,37.987347,-121.344704,2.0,16.15,0.0,7.0,65,0
A-5484206,2021-12-29 21:16:00,34.12009119971218,-117.7068865293612,1.0,6.2,2.8,2.0,65,0
A-7001786,2020-06-04 18:20:40,44.66189,-119.13656,1.0,12.15,0.0,10.0,70,1
A-1232996,2020-12-11 15:41:28,34.064583,-81.044228,2.0,10.55,0.0,10.0,60,0
A-577155,2022-07-01 04:03:26,30.238190000000003,-85.57195300000002,0.0,26.5,9.6,10.0,45,2
A-6527712,2021-01-10 20:11:00,33.03238,-117.078262,1.0,17.1,0.0,10.0,65,0
A-5255641,2022-08-18 10:24:53,32.711685,-117.12528600000002,1.0,23.55,0.0,10.0,50,0
A-1245502,2020-12-01 05:25:31,29.814501,-95.390961,1.0,7.8,0.0,10.0,60,1
A-6199720,2021-06-19 16:26:10,28.551978,-81.47721999999997,1.0,28.85,0.0,10.0,40,1
A-7319535,2019-12-18 09:08:00,37.826529,-121.185639,1.0,9.95,5.2,6.0,45,1
A-5652281,2021-09-16 19:01:00,30.320854,-81.702083,1.0,26.55,12.4,8.0,35,1
A-3349301,2017-08-01 05:07:23,33.619534,-84.489326,2.0,22.7,0.0,10.0,50,0
A-423339,2017-05-05 15:51:26,41.11718,-73.499557,1.0,12.2,32.7,6.0,55,0
A-1275881,2020-11-09 08:25:27,36.224396,-119.333855,1.0,7.8,0.0,10.0,60,1
A-6300850,2021-09-22 21:47:13,33.265562,-80.566515,1.0,25.8,14.0,10.0,45,1
A-5963738,2021-08-07 13:30:00,25.232961,-80.432794,1.0,28.45,4.7,10.0,45,1
A-3600517,2017-04-18 12:43:14,35.11816,-80.93146,1.0,20.1,2.8,10.0,45,1
A-3562742,2017-02-10 14:48:01,28.659340000000004,-81.38843,1.0,14.7,0.0,10.0,60,0
A-6274630,2021-03-14 14:50:27,29.802078008509625,-95.4513323302486,1.0,19.65,9.3,7.0,60,0
A-6249147,2021-06-03 12:31:00,42.276785,-88.04045699999998,1.0,20.95,0.0,10.0,40,1
A-3763971,2022-09-20 11:01:00,34.039975,-118.57613899999998,1.0,21.25,1.1,10.0,50,0
A-4497447,2022-06-06 17:36:14,25.865997,-80.234176,1.0,26.1,14.4,10.0,35,1
A-2266250,2019-02-04 23:05:35,37.550838,-122.376007,1.0,8.85,24.6,10.0,35,1
A-1795608,2019-11-04 16:52:25,42.995979,-83.63404799999998,1.0,8.75,2.7,10.0,45,1
A-5966340,2021-12-15 07:56:00,45.670991,-111.172457,1.0,-3.2,14.9,9.0,55,0
A-985523,2021-06-29 04:24:02,40.045139,-76.513649,1.0,28.45,0.1,10.0,30,1
A-3882936,2022-05-12 14:54:51,34.076786,-80.944108,1.0,21.35,1.3,10.0,35,1
A-5270163,2023-01-06 09:00:38,36.88918233,-76.22985005,1.0,10.1,0.0,10.0,45,1
A-2249905,2019-02-28 08:46:54,34.073395,-80.970383,2.0,14.65,5.7,5.0,60,0
A-1028951,2021-05-27 05:00:54,34.267738,-118.442451,1.0,19.6,0.0,6.0,30,1
A-6940004,2020-11-14 23:59:00,34.228516,-119.169934,1.0,14.0,0.0,9.0,40,1
A-7331639,2019-10-07 05:58:00,33.930855,-118.178709,1.0,20.95,0.0,9.0,65,1
A-4831365,2022-10-13 22:48:28,34.396431,-92.828653,1.0,18.55,0.0,10.0,75,0
A-157422,2016-09-06 07:12:21,33.878784,-84.272743,2.0,25.05,0.0,10.0,45,0
A-451400,2017-05-13 19:05:49,32.889706,-96.981339,1.0,20.7,0.0,10.0,30,1
A-3828720,2022-01-20 10:22:00,34.147278070287,-84.7427523132098,1.0,6.65,15.0,10.0,70,0
A-7132274,2020-03-23 11:49:31,32.16326,-110.96817,0.0,17.9,0.0,10.0,4,2
A-362687,2017-03-16 07:18:48,34.151199,-84.173805,1.0,1.9,0.0,10.0,45,1
A-6986313,2020-05-28 15:59:26,35.23676,-80.77563,1.0,22.35,15.7,10.0,40,1
A-2796657,2018-05-01 11:06:18,36.898071,-121.776558,1.0,10.45,0.0,8.0,5,1
A-6940028,2020-10-19 00:54:42,40.237685,-75.651816,1.0,13.8,0.1,10.0,25,1
A-7035944,2020-05-18 16:28:20,27.96673,-82.41001,1.0,26.3,5.1,10.0,40,1
A-5193937,2022-07-19 08:55:38,34.675403,-82.570676,1.0,26.85,4.0,10.0,60,0
A-1650068,2020-02-14 17:46:25,32.228809000000005,-110.892464,1.0,12.45,0.0,10.0,40,1
A-7225284,2020-01-15 22:58:00,38.63956,-121.38334,1.0,6.95,0.0,10.0,45,1
A-2211357,2019-03-10 08:10:44,28.768641,-80.893532,2.0,21.7,1.2,10.0,65,0
A-2178537,2019-04-19 07:05:46,34.02943,-117.329796,2.0,22.65,0.0,10.0,65,0
A-4272551,2022-06-27 14:01:00,34.069049,-117.278665,1.0,31.55,0.0,6.0,40,1
A-4554958,2022-08-01 15:04:12,41.29218936,-73.83302808,1.0,23.1,5.1,10.0,40,1
A-2690110,2018-07-06 14:12:36,33.722111,-84.394989,2.0,24.7,19.1,10.0,55,0
A-1321263,2020-10-01 06:39:44,39.997971,-75.746162,1.0,16.85,0.0,10.0,50,1
A-2670211,2018-08-27 05:00:59,33.937897,-81.08962199999998,1.0,28.15,0.0,10.0,35,1
A-5674030,2021-06-23 12:12:00,40.822073221012005,-76.87330126725733,1.0,17.6,0.0,10.0,45,1
A-414453,2017-04-20 11:05:42,33.578667,-81.838722,1.0,21.55,0.0,10.0,45,1
A-3995709,2023-01-06 15:38:18,34.744559,-82.48260400000002,1.0,8.2,0.0,10.0,55,0
A-263143,2016-12-08 20:34:06,32.734047,-96.648361,1.0,6.4,0.0,10.0,5,1
A-140290,2016-09-04 17:47:37,28.478437,-81.582611,1.0,27.1,9.0,0.2,5,1
A-2431359,2018-11-04 11:47:59,43.250782,-88.181923,1.0,5.95,13.9,3.0,45,1
A-694789,2022-02-28 07:50:20,35.257816,-81.047348,2.0,8.1,0.0,10.0,4,0
A-4583869,2022-02-11 07:10:00,38.820542,-77.46464499999998,1.0,7.95,0.0,10.0,65,0
A-4313765,2022-10-17 15:34:51,34.999657,-82.01139,1.0,19.4,0.7,10.0,40,1
A-7179230,2020-04-15 19:55:47,37.68561,-122.13007,1.0,15.6,0.0,10.0,50,1
A-6625655,2020-11-25 21:53:47,40.789214,-73.819236,1.0,6.95,0.0,10.0,50,0
A-6603807,2020-11-25 22:04:14,33.908582,-84.22896899999998,1.0,14.4,1.3,10.0,60,0
A-1384577,2020-07-13 15:31:40,38.639645,-90.440392,2.0,25.15,0.0,10.0,45,0
A-6830809,2020-10-13 12:11:00,40.69096500000001,-73.996976,1.0,14.1,8.9,3.0,25,1
A-5703086,2021-04-01 16:07:58,35.13194918615755,-80.8086812492332,1.0,11.5,0.4,10.0,25,1
A-4906048,2022-10-14 22:11:30,30.656086,-86.878293,1.0,20.85,0.0,10.0,35,1
A-258217,2016-07-06 17:15:18,40.015007,-76.155098,1.0,26.75,0.0,10.0,40,1
A-4057604,2022-12-08 04:44:00,40.458075,-111.914281,1.0,-5.75,8.1,4.0,70,0
A-906417,2021-09-09 15:54:44,41.905735,-87.96500400000002,1.0,18.4,0.1,10.0,30,1
A-5786140,2021-07-20 05:04:00,36.13682100000001,-120.164459,1.0,32.9,0.0,10.0,50,0
A-2020744,2019-08-13 17:35:33,32.70565,-96.623688,2.0,31.65,0.4,10.0,70,0
A-6542950,2021-02-25 19:35:00,47.299528,-122.181413,1.0,5.2,3.3,10.0,40,1
A-3347073,2017-07-28 08:40:36,39.749729,-104.993301,1.0,22.1,8.9,7.0,30,1
A-5544496,2021-11-25 03:58:00,36.815533,-119.824085,1.0,10.85,0.0,3.0,40,1
A-7335212,2019-10-10 06:33:10,39.79691,-105.04863,2.0,1.55,6.6,2.0,65,0
A-200072,2017-01-12 10:24:40,42.624187,-70.70976999999998,1.0,9.05,8.4,10.0,4,1
A-2673908,2018-08-28 17:04:30,33.528278,-112.151474,1.0,32.55,0.0,10.0,25,1
A-4416352,2022-01-12 16:41:00,38.560477,-121.464453,1.0,7.9,0.0,10.0,5,1
A-5230452,2022-10-05 09:18:30,35.78815200000001,-78.650025,1.0,15.3,0.0,10.0,25,1
A-6322286,2021-03-01 15:35:41,29.783637,-95.468066,1.0,18.05,7.3,10.0,60,0
A-5224110,2022-02-24 08:59:30,38.57399,-121.384304,1.0,4.85,0.0,10.0,40,1
A-3799095,2022-04-03 00:55:00,35.665880441495574,-78.56356501541822,1.0,14.1,0.0,10.0,45,1
A-2231770,2019-03-21 16:01:55,35.609272,-97.564827,1.0,10.9,0.0,10.0,35,1
A-6164877,2021-03-04 22:23:00,38.104534,-78.42308,1.0,8.7,0.0,10.0,45,1
A-1730909,2019-12-21 16:43:18,35.092194,-80.933662,1.0,5.3,0.0,10.0,45,1
A-2398822,2018-12-14 07:01:55,39.68119,-104.936691,1.0,3.25,0.0,10.0,60,1
A-2245026,2019-03-28 08:42:09,40.588203,-111.900818,1.0,12.05,10.6,10.0,40,1
A-5937916,2021-12-27 01:36:30,38.57717156391822,-121.50776982249496,1.0,8.5,6.7,4.0,65,0
A-5796315,2021-10-22 19:58:18,37.663521,-77.540942,1.0,19.3,0.7,10.0,40,1
A-4870760,2022-12-21 19:10:00,38.951781,-122.724255,1.0,7.3,0.0,2.0,60,0
A-1747226,2019-10-11 18:00:15,42.536579,-71.241966,1.0,11.35,2.0,2.0,35,1
A-2404947,2018-12-19 07:52:08,42.78915,-78.774399,1.0,1.7,0.0,10.0,45,1
A-622552,2022-05-13 22:48:44,37.86058,-122.503777,1.0,14.35,0.0,10.0,30,1
A-1704428,2019-12-09 14:53:09,29.735411,-95.466766,1.0,22.9,0.0,10.0,40,1
A-2396724,2018-12-14 10:32:55,41.973499,-73.908539,1.0,1.9,0.4,10.0,35,1
A-2052092,2019-06-14 14:29:18,43.001671,-89.20060699999998,2.0,17.25,0.0,10.0,40,0
A-1362808,2020-10-29 06:41:26,40.814213,-73.020027,1.0,11.95,28.8,10.0,45,1
A-6192559,2021-10-22 15:33:30,36.904757,-76.124358,1.0,20.75,0.4,10.0,50,0
A-4083863,2022-08-28 14:00:56,39.360406,-77.15662900000002,1.0,24.5,0.3,7.0,40,1
A-6935587,2020-10-20 21:45:10,40.051493,-76.32091899999998,1.0,18.55,0.0,9.0,25,1
A-3994133,2022-01-27 17:09:05,30.338904,-81.760876,1.0,11.55,1.6,10.0,65,0
A-5834235,2021-04-09 05:49:00,32.715106,-117.102598,1.0,15.75,0.0,8.0,65,0
A-1339625,2020-10-14 07:20:48,26.60401,-81.646759,1.0,25.65,0.0,9.0,45,1
A-7152255,2020-04-03 01:29:25,42.3838,-83.17837,2.0,7.3,0.0,10.0,35,0
A-5593231,2021-11-30 17:18:00,35.291735,-120.649707,1.0,21.2,0.0,10.0,45,1
